Date,Symbol,Company,Status,Reason,Output_Path,News_Available,News_Articles,Answer_Available,Snapshot_Path,Error
2026-08-10,OMC,Omnicom Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/OMC_features.json,True,2.0,True,,
2026-08-10,PEP,PepsiCo,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/PEP_features.json,True,5.0,True,,
2026-08-10,PYPL,PayPal,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/PYPL_features.json,True,8.0,True,,
2026-08-10,RL,Ralph Lauren Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/RL_features.json,True,17.0,True,,
2026-08-10,SBUX,Starbucks,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/SBUX_features.json,True,11.0,True,,
2026-08-10,SNDK,Sandisk,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/SNDK_features.json,True,15.0,True,,
2026-08-10,STLD,Steel Dynamics,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/STLD_features.json,True,3.0,True,,
2026-08-10,SW,Smurfit Westrock,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/SW_features.json,True,3.0,True,,
2026-08-10,T,AT&T,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/T_features.json,True,3.0,True,,
2026-08-10,TGT,Target Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/TGT_features.json,True,7.0,True,,
2026-08-10,TPR,"Tapestry, Inc.",processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/TPR_features.json,True,10.0,True,,
2026-08-10,TSLA,"Tesla, Inc.",processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/TSLA_features.json,True,11.0,True,,
2026-08-10,TTWO,Take-Two Interactive,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/TTWO_features.json,True,10.0,True,,
2026-08-10,V,Visa Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/V_features.json,True,6.0,True,,
2026-08-10,VMC,Vulcan Materials Company,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/VMC_features.json,True,2.0,True,,
2026-08-10,VST,Vistra Corp.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/VST_features.json,True,10.0,True,,
2026-08-10,VTR,Ventas,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/VTR_features.json,True,2.0,True,,
2026-08-10,WBD,Warner Bros. Discovery,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/WBD_features.json,True,9.0,True,,
2026-08-10,WDAY,"Workday, Inc.",processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/WDAY_features.json,True,7.0,True,,
2026-08-10,WDC,Western Digital,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/WDC_features.json,True,6.0,True,,
2026-08-10,WEC,WEC Energy Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/WEC_features.json,True,2.0,True,,
2026-08-10,WELL,Welltower,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/WELL_features.json,True,6.0,True,,
2026-08-10,WFC,Wells Fargo,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/WFC_features.json,True,12.0,True,,
2026-08-10,WMB,Williams Companies,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/WMB_features.json,True,13.0,True,,
2026-08-10,WMT,Walmart,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/WMT_features.json,True,7.0,True,,
2026-08-10,WY,Weyerhaeuser,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/WY_features.json,True,9.0,True,,
2026-08-10,XEL,Xcel Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/XEL_features.json,True,5.0,True,,
2026-08-10,XYL,Xylem Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-10/XYL_features.json,True,2.0,True,,
2026-08-10,,,failed,processing_error,,,,,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-08-10/AEP_snapshot.json,"RuntimeError: LLM request failed after 4 attempts. Last error: ValueError: No JSON object found in model response.. Last raw response: '{\n  ""sentiment"": -0.15,\n  ""impact_1d"": -0.05,\n  ""impact_3d"": -0.07,\n  ""impact_5d"": -0.08,\n  ""confidence"": 0.6,\n  ""novelty"": 0.7,\n  ""materiality"": 0.6,\n  ""event'"
2026-08-10,,,failed,processing_error,,,,,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-08-10/KO_snapshot.json,RuntimeError: LLM request failed after 4 attempts. Last error: ValueError: No JSON object found in model response.. Last raw response: None
2026-08-11,AAPL,Apple Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/AAPL_features.json,True,5.0,True,,
2026-08-11,ABNB,Airbnb,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/ABNB_features.json,True,16.0,True,,
2026-08-11,ACN,Accenture,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/ACN_features.json,True,10.0,True,,
2026-08-11,ADBE,Adobe Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/ADBE_features.json,True,9.0,True,,
2026-08-11,AEP,American Electric Power,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/AEP_features.json,True,5.0,True,,
2026-08-11,AES,AES Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/AES_features.json,False,0.0,True,,
2026-08-11,AFL,Aflac,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/AFL_features.json,True,19.0,True,,
2026-08-11,AIG,American International Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/AIG_features.json,True,18.0,True,,
2026-08-11,AMZN,Amazon,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/AMZN_features.json,True,5.0,True,,
2026-08-11,AOS,A. O. Smith,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/AOS_features.json,True,1.0,True,,
2026-08-11,APA,APA Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/APA_features.json,True,18.0,True,,
2026-08-11,APD,Air Products,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/APD_features.json,True,5.0,True,,
2026-08-11,APO,Apollo Global Management,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/APO_features.json,True,2.0,True,,
2026-08-11,AXP,American Express,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/AXP_features.json,True,5.0,True,,
2026-08-11,BA,Boeing,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/BA_features.json,True,12.0,True,,
2026-08-11,BKNG,Booking Holdings,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/BKNG_features.json,True,6.0,True,,
2026-08-11,BKR,Baker Hughes,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/BKR_features.json,True,9.0,True,,
2026-08-11,BR,Broadridge Financial Solutions,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/BR_features.json,True,10.0,True,,
2026-08-11,CARR,Carrier Global,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CARR_features.json,True,2.0,True,,
2026-08-11,CASY,Casey's,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CASY_features.json,True,1.0,True,,
2026-08-11,CAT,Caterpillar Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CAT_features.json,True,7.0,True,,
2026-08-11,CBRE,CBRE Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CBRE_features.json,True,4.0,True,,
2026-08-11,CEG,Constellation Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CEG_features.json,True,14.0,True,,
2026-08-11,CHRW,C.H. Robinson,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CHRW_features.json,True,4.0,True,,
2026-08-11,CI,Cigna,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CI_features.json,True,5.0,True,,
2026-08-11,CL,Colgate-Palmolive,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CL_features.json,True,4.0,True,,
2026-08-11,COO,Cooper Companies (The),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/COO_features.json,True,2.0,True,,
2026-08-11,COP,ConocoPhillips,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/COP_features.json,True,13.0,True,,
2026-08-11,COST,Costco,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/COST_features.json,True,12.0,True,,
2026-08-11,CSCO,Cisco,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CSCO_features.json,True,2.0,True,,
2026-08-11,CSGP,CoStar Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CSGP_features.json,True,7.0,True,,
2026-08-11,CTAS,Cintas,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CTAS_features.json,True,6.0,True,,
2026-08-11,CTSH,Cognizant,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CTSH_features.json,True,3.0,True,,
2026-08-11,CTVA,Corteva,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CTVA_features.json,True,4.0,True,,
2026-08-11,CVS,CVS Health,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/CVS_features.json,True,12.0,True,,
2026-08-11,D,Dominion Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/D_features.json,True,3.0,True,,
2026-08-11,DASH,DoorDash,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/DASH_features.json,True,10.0,True,,
2026-08-11,DG,Dollar General,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/DG_features.json,True,3.0,True,,
2026-08-11,DHR,Danaher Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/DHR_features.json,True,9.0,True,,
2026-08-11,DIS,Walt Disney Company (The),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/DIS_features.json,True,2.0,True,,
2026-08-11,DVA,DaVita,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/DVA_features.json,True,10.0,True,,
2026-08-11,DVN,Devon Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/DVN_features.json,True,11.0,True,,
2026-08-11,DXCM,Dexcom,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/DXCM_features.json,True,3.0,True,,
2026-08-11,EA,Electronic Arts,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/EA_features.json,True,17.0,True,,
2026-08-11,ED,Consolidated Edison,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/ED_features.json,True,11.0,True,,
2026-08-11,EOG,EOG Resources,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/EOG_features.json,True,15.0,True,,
2026-08-11,EW,Edwards Lifesciences,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/EW_features.json,True,1.0,True,,
2026-08-11,EXE,Expand Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/EXE_features.json,False,0.0,True,,
2026-08-11,FANG,Diamondback Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/FANG_features.json,True,10.0,True,,
2026-08-11,GEHC,GE HealthCare,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/GEHC_features.json,True,4.0,True,,
2026-08-11,GILD,Gilead Sciences,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/GILD_features.json,True,8.0,True,,
2026-08-11,GIS,General Mills,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/GIS_features.json,True,4.0,True,,
2026-08-11,GOOGL,Alphabet Inc. (Class A),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/GOOGL_features.json,True,2.0,True,,
2026-08-11,GS,Goldman Sachs,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/GS_features.json,True,6.0,True,,
2026-08-11,HPE,Hewlett Packard Enterprise,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/HPE_features.json,True,8.0,True,,
2026-08-11,IFF,International Flavors & Fragrances,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/IFF_features.json,True,12.0,True,,
2026-08-11,IP,International Paper,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/IP_features.json,True,1.0,True,,
2026-08-11,IRM,Iron Mountain,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/IRM_features.json,True,16.0,True,,
2026-08-11,JPM,JPMorgan Chase,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/JPM_features.json,True,2.0,True,,
2026-08-11,KIM,Kimco Realty,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/KIM_features.json,True,13.0,True,,
2026-08-11,KO,Coca-Cola Company (The),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/KO_features.json,True,6.0,True,,
2026-08-11,LNT,Alliant Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/LNT_features.json,False,0.0,True,,
2026-08-11,LYB,LyondellBasell,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/LYB_features.json,True,5.0,True,,
2026-08-11,MAA,Mid-America Apartment Communities,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/MAA_features.json,True,1.0,True,,
2026-08-11,META,Meta Platforms,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/META_features.json,True,6.0,True,,
2026-08-11,MLM,Martin Marietta Materials,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/MLM_features.json,True,4.0,True,,
2026-08-11,MMM,3M,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/MMM_features.json,True,4.0,True,,
2026-08-11,MOS,Mosaic Company (The),processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/MOS_features.json,True,14.0,True,,
2026-08-11,NFLX,Netflix,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/NFLX_features.json,True,14.0,True,,
2026-08-11,NKE,"Nike, Inc.",processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/NKE_features.json,True,7.0,True,,
2026-08-11,NOW,ServiceNow,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/NOW_features.json,True,8.0,True,,
2026-08-11,OMC,Omnicom Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/OMC_features.json,True,1.0,True,,
2026-08-11,PEP,PepsiCo,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/PEP_features.json,True,4.0,True,,
2026-08-11,PYPL,PayPal,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/PYPL_features.json,True,7.0,True,,
2026-08-11,RL,Ralph Lauren Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/RL_features.json,True,16.0,True,,
2026-08-11,SBUX,Starbucks,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/SBUX_features.json,True,11.0,True,,
2026-08-11,SNDK,Sandisk,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/SNDK_features.json,True,14.0,True,,
2026-08-11,STLD,Steel Dynamics,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/STLD_features.json,True,5.0,True,,
2026-08-11,SW,Smurfit Westrock,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/SW_features.json,True,3.0,True,,
2026-08-11,T,AT&T,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/T_features.json,True,2.0,True,,
2026-08-11,TGT,Target Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/TGT_features.json,True,10.0,True,,
2026-08-11,TPR,"Tapestry, Inc.",processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/TPR_features.json,True,10.0,True,,
2026-08-11,TSLA,"Tesla, Inc.",processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/TSLA_features.json,True,14.0,True,,
2026-08-11,TTWO,Take-Two Interactive,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/TTWO_features.json,True,10.0,True,,
2026-08-11,V,Visa Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/V_features.json,True,4.0,True,,
2026-08-11,VMC,Vulcan Materials Company,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/VMC_features.json,True,2.0,True,,
2026-08-11,VST,Vistra Corp.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/VST_features.json,True,11.0,True,,
2026-08-11,VTR,Ventas,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/VTR_features.json,True,2.0,True,,
2026-08-11,WBD,Warner Bros. Discovery,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/WBD_features.json,True,8.0,True,,
2026-08-11,WDAY,"Workday, Inc.",processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/WDAY_features.json,True,6.0,True,,
2026-08-11,WDC,Western Digital,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/WDC_features.json,True,8.0,True,,
2026-08-11,WEC,WEC Energy Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/WEC_features.json,True,3.0,True,,
2026-08-11,WELL,Welltower,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/WELL_features.json,True,5.0,True,,
2026-08-11,WFC,Wells Fargo,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/WFC_features.json,True,12.0,True,,
2026-08-11,WMB,Williams Companies,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/WMB_features.json,True,13.0,True,,
2026-08-11,WMT,Walmart,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/WMT_features.json,True,9.0,True,,
2026-08-11,WY,Weyerhaeuser,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/WY_features.json,True,8.0,True,,
2026-08-11,XEL,Xcel Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/XEL_features.json,True,5.0,True,,
2026-08-11,XYL,Xylem Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-11/XYL_features.json,True,1.0,True,,
2026-08-11,,,failed,processing_error,,,,,/mnt/primary/Finnhub Pipeline/finnhub_snapshots_filtered/2026-08-11/CVX_snapshot.json,RuntimeError: LLM request failed after 4 attempts. Last error: ValueError: No JSON object found in model response.. Last raw response: None
2026-08-12,AAPL,Apple Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/AAPL_features.json,True,3.0,True,,
2026-08-12,ABNB,Airbnb,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/ABNB_features.json,True,15.0,True,,
2026-08-12,ACN,Accenture,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/ACN_features.json,True,9.0,True,,
2026-08-12,ADBE,Adobe Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/ADBE_features.json,True,9.0,True,,
2026-08-12,AEP,American Electric Power,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/AEP_features.json,True,4.0,True,,
2026-08-12,AES,AES Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/AES_features.json,False,0.0,True,,
2026-08-12,AFL,Aflac,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/AFL_features.json,True,19.0,True,,
2026-08-12,AIG,American International Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/AIG_features.json,True,18.0,True,,
2026-08-12,AMZN,Amazon,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/AMZN_features.json,True,2.0,True,,
2026-08-12,AOS,A. O. Smith,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/AOS_features.json,True,1.0,True,,
2026-08-12,APA,APA Corporation,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/APA_features.json,True,15.0,True,,
2026-08-12,APD,Air Products,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/APD_features.json,True,5.0,True,,
2026-08-12,APO,Apollo Global Management,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/APO_features.json,True,2.0,True,,
2026-08-12,AXP,American Express,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/AXP_features.json,True,5.0,True,,
2026-08-12,BA,Boeing,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/BA_features.json,True,10.0,True,,
2026-08-12,BKNG,Booking Holdings,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/BKNG_features.json,True,6.0,True,,
2026-08-12,BKR,Baker Hughes,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/BKR_features.json,True,8.0,True,,
2026-08-12,BR,Broadridge Financial Solutions,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/BR_features.json,True,2.0,True,,
2026-08-12,CARR,Carrier Global,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/CARR_features.json,True,2.0,True,,
2026-08-12,CASY,Casey's,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/CASY_features.json,True,1.0,True,,
2026-08-12,CAT,Caterpillar Inc.,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/CAT_features.json,True,6.0,True,,
2026-08-12,CBRE,CBRE Group,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/CBRE_features.json,True,2.0,True,,
2026-08-12,CEG,Constellation Energy,processed,missing_or_invalid_output,/mnt/primary/Finnhub Pipeline/llm_financial_features/daily_json/2026-08-12/CEG_features.json,True,15.0,True,,
